unused,R2 threshold,width V,slope mV per decade,i0 A,residual A per V,start V,Tafel R2,LSV R2,reported end V
0.000000000000000000e+00,9.150000000000000355e-01,3.699999999999997735e-02,4.370028588790317770e+01,6.407879824987344498e-08,1.155327992848220080e-04,4.400000000000003908e-02,9.380435112668639164e-01,9.558540444854903839e-01,8.100000000000001643e-02
0.000000000000000000e+00,9.150000000000000355e-01,3.799999999999997824e-02,4.046280232221352691e+01,4.826265728032933904e-08,1.076123254046063222e-04,4.200000000000003730e-02,9.169629090643864888e-01,9.557486334679538009e-01,8.000000000000001554e-02
0.000000000000000000e+00,9.150000000000000355e-01,3.899999999999997913e-02,3.916236960243139009e+01,4.257332500643176716e-08,1.045646242325575957e-04,4.100000000000014744e-02,9.167796393615158523e-01,9.557237779287380830e-01,8.000000000000012657e-02
0.000000000000000000e+00,9.150000000000000355e-01,3.999999999999997308e-02,3.956456990607275515e+01,4.401364966749370321e-08,1.064599419540336313e-04,4.100000000000014744e-02,9.188795103541117504e-01,9.554800170382816704e-01,8.100000000000012745e-02
0.000000000000000000e+00,9.150000000000000355e-01,4.099999999999997397e-02,4.005921919434981504e+01,4.582102169421215683e-08,1.076039890389476303e-04,4.100000000000014744e-02,9.198012439933745954e-01,9.573331548270077596e-01,8.200000000000012834e-02
0.000000000000000000e+00,9.150000000000000355e-01,4.199999999999997485e-02,4.048028022356876221e+01,4.739058612233118264e-08,1.093300226831546152e-04,4.100000000000014744e-02,9.214238019315841299e-01,9.574236967275686627e-01,8.300000000000012923e-02
0.000000000000000000e+00,9.150000000000000355e-01,4.299999999999997574e-02,4.079770413836462239e+01,4.859410520361139646e-08,1.119275976386227951e-04,4.100000000000014744e-02,9.238850723481347726e-01,9.538901272747140059e-01,8.400000000000013012e-02
0.000000000000000000e+00,9.150000000000000355e-01,4.399999999999997663e-02,4.126952167443864994e+01,5.041461902437337912e-08,1.131913973492480762e-04,4.100000000000014744e-02,9.246560337501285032e-01,9.554764979650944845e-01,8.500000000000013101e-02
0.000000000000000000e+00,9.150000000000000355e-01,4.499999999999997058e-02,4.177033333476574484e+01,5.238573103030633625e-08,1.142139764181645693e-04,4.100000000000014744e-02,9.250159916421710760e-01,9.573539323802398027e-01,8.600000000000011802e-02
0.000000000000000000e+00,9.150000000000000355e-01,4.599999999999997147e-02,4.215223607534096573e+01,5.391641942340160379e-08,1.162392925590888080e-04,4.100000000000014744e-02,9.265505300033918257e-01,9.562683316692247582e-01,8.700000000000011890e-02
0.000000000000000000e+00,9.150000000000000355e-01,4.699999999999997236e-02,4.247602876881285283e+01,5.523444020422048212e-08,1.187806970175295479e-04,4.100000000000014744e-02,9.284829810106665082e-01,9.531312374109455199e-01,8.800000000000011979e-02
0.000000000000000000e+00,9.150000000000000355e-01,4.799999999999996630e-02,4.283898299970419288e+01,5.673427004682400486e-08,1.209503970436375908e-04,4.100000000000014744e-02,9.299386614275956253e-01,9.519287971051982877e-01,8.900000000000010680e-02
0.000000000000000000e+00,9.150000000000000355e-01,4.899999999999996719e-02,4.323688393103110172e+01,5.840478632736850364e-08,1.227908001681744853e-04,4.100000000000014744e-02,9.309612547242891445e-01,9.519721001660701454e-01,9.000000000000010769e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.000000000000000021e-02,4.243409899677060082e+01,6.265266593689582507e-08,9.786083750731695776e-05,5.000000000000004441e-02,9.274103530408051022e-01,9.467603338807567548e-01,6.000000000000004635e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.099999999999999936e-02,4.302988512207488014e+01,6.544318666846382920e-08,9.856620628924784124e-05,5.000000000000004441e-02,9.318631378628823292e-01,9.526506824657965389e-01,6.100000000000004030e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.199999999999999852e-02,4.431884979101823774e+01,7.295988771945145497e-08,9.303075962397148091e-05,4.899999999999993250e-02,9.160240244915953678e-01,9.330958565172461361e-01,6.099999999999992928e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.299999999999999767e-02,4.425696568514968732e+01,7.298153823672979011e-08,8.974275684419244297e-05,4.800000000000004263e-02,9.164518589922392433e-01,9.239186455874290882e-01,6.100000000000004030e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.399999999999999682e-02,4.377865054004163881e+01,7.033094267552378145e-08,8.562643599259055129e-05,4.700000000000015277e-02,9.171015211070295825e-01,9.222374471284486841e-01,6.100000000000015132e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.499999999999999598e-02,4.375766435382702468e+01,7.023284404983888348e-08,8.834390854415310980e-05,4.700000000000015277e-02,9.253847970764845776e-01,9.274219074675470464e-01,6.200000000000015221e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.599999999999999339e-02,4.421681287595983889e+01,7.240196908271703766e-08,8.918050978642849441e-05,4.700000000000015277e-02,9.304319614122213977e-01,9.348997011110539157e-01,6.300000000000013922e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.699999999999999428e-02,4.462131790723262270e+01,7.434152082752570975e-08,9.028911149300826889e-05,4.700000000000015277e-02,9.352063693011127832e-01,9.411396808437699768e-01,6.400000000000014011e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.799999999999999517e-02,4.474586607125399240e+01,7.494548726589295303e-08,9.264021887901501776e-05,4.700000000000015277e-02,9.407333547242746619e-01,9.438619892803877809e-01,6.500000000000014100e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.899999999999999259e-02,4.468848388509135816e+01,7.466539276614947312e-08,9.591025544588897779e-05,4.700000000000015277e-02,9.461062553662291652e-01,9.425876130295847144e-01,6.600000000000014189e-02
0.000000000000000000e+00,9.160000000000000364e-01,1.999999999999999001e-02,4.479991051433583493e+01,7.521280348980891164e-08,9.845493491405208925e-05,4.700000000000015277e-02,9.504746185285751769e-01,9.442808451810064119e-01,6.700000000000014277e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.099999999999999090e-02,4.561852699831862168e+01,7.929703086014249098e-08,9.778703789359557345e-05,4.700000000000015277e-02,9.499286304614160681e-01,9.482256418129562103e-01,6.800000000000014366e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.199999999999999178e-02,4.626982792043592241e+01,8.261343358631466659e-08,9.790976079688553345e-05,4.700000000000015277e-02,9.507937747366550507e-01,9.526186013749802228e-01,6.900000000000014455e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.299999999999998920e-02,4.252751917811404780e+01,6.171398947922219666e-08,9.865268193071455045e-05,4.600000000000004086e-02,9.167122369752223054e-01,9.525768432710475242e-01,6.900000000000003353e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.399999999999998662e-02,4.322595011435728907e+01,6.486940217655272765e-08,9.875826266161562121e-05,4.600000000000004086e-02,9.182664762850439866e-01,9.564939532684461065e-01,7.000000000000003442e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.499999999999998751e-02,4.105085399169541915e+01,5.405878668393794355e-08,9.824393003140780391e-05,4.499999999999992895e-02,9.167057143336161396e-01,9.552573905256653841e-01,6.999999999999992339e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.599999999999998840e-02,4.174509475651036183e+01,5.697547963520357569e-08,9.838498635269572615e-05,4.499999999999992895e-02,9.177808150519524144e-01,9.588692430098376684e-01,7.099999999999992428e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.699999999999998929e-02,4.210120280425168460e+01,5.850187388275432435e-08,1.004422235185151776e-04,4.499999999999992895e-02,9.218501308208257861e-01,9.589089958446764816e-01,7.199999999999992517e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.799999999999998324e-02,4.247222852884324595e+01,6.011694546451214756e-08,1.023983219147902798e-04,4.499999999999992895e-02,9.254364968872281771e-01,9.592277358630252326e-01,7.299999999999991218e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.899999999999998412e-02,4.057518009444456197e+01,5.076107864708228233e-08,9.999857400661731673e-05,4.400000000000003908e-02,9.187380314000287429e-01,9.608099391623353691e-01,7.300000000000002320e-02
0.000000000000000000e+00,9.160000000000000364e-01,2.999999999999998501e-02,4.097718504981480692e+01,5.237829780728132008e-08,1.018910955352184664e-04,4.400000000000003908e-02,9.219515166768549319e-01,9.609002002432482925e-01,7.400000000000002409e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.099999999999998590e-02,4.148128805548122244e+01,5.444486502979112364e-08,1.031062890831029402e-04,4.400000000000003908e-02,9.239405365370813028e-01,9.627299016499585305e-01,7.500000000000002498e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.199999999999997985e-02,4.194109610619367601e+01,5.636656744350318419e-08,1.045950101475025186e-04,4.400000000000003908e-02,9.261471377357261003e-01,9.636773534285290044e-01,7.600000000000001199e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.299999999999998074e-02,4.213893144193039575e+01,5.720571416483218572e-08,1.078940964052014969e-04,4.400000000000003908e-02,9.300796302698608464e-01,9.567788179909979540e-01,7.700000000000001288e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.399999999999998163e-02,4.251801447318327121e+01,5.883565816750061484e-08,1.098739644545052284e-04,4.400000000000003908e-02,9.324677713463428441e-01,9.568363149539360624e-01,7.800000000000001377e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.499999999999998251e-02,4.302050774775103292e+01,6.103431335488123474e-08,1.109855072734845522e-04,4.400000000000003908e-02,9.335695174132263574e-01,9.589730742632532889e-01,7.900000000000001465e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.599999999999997646e-02,4.342709931448560923e+01,6.284478451108583856e-08,1.127641861821836904e-04,4.400000000000003908e-02,9.354008757229177462e-01,9.593128987013035402e-01,8.000000000000001554e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.699999999999997735e-02,4.370028588790317770e+01,6.407879824987344498e-08,1.155327992848220080e-04,4.400000000000003908e-02,9.380435112668639164e-01,9.558540444854903839e-01,8.100000000000001643e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.799999999999997824e-02,4.046280232221352691e+01,4.826265728032933904e-08,1.076123254046063222e-04,4.200000000000003730e-02,9.169629090643864888e-01,9.557486334679538009e-01,8.000000000000001554e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.899999999999997913e-02,3.916236960243139009e+01,4.257332500643176716e-08,1.045646242325575957e-04,4.100000000000014744e-02,9.167796393615158523e-01,9.557237779287380830e-01,8.000000000000012657e-02
0.000000000000000000e+00,9.160000000000000364e-01,3.999999999999997308e-02,3.956456990607275515e+01,4.401364966749370321e-08,1.064599419540336313e-04,4.100000000000014744e-02,9.188795103541117504e-01,9.554800170382816704e-01,8.100000000000012745e-02
0.000000000000000000e+00,9.160000000000000364e-01,4.099999999999997397e-02,4.005921919434981504e+01,4.582102169421215683e-08,1.076039890389476303e-04,4.100000000000014744e-02,9.198012439933745954e-01,9.573331548270077596e-01,8.200000000000012834e-02
0.000000000000000000e+00,9.160000000000000364e-01,4.199999999999997485e-02,4.048028022356876221e+01,4.739058612233118264e-08,1.093300226831546152e-04,4.100000000000014744e-02,9.214238019315841299e-01,9.574236967275686627e-01,8.300000000000012923e-02
0.000000000000000000e+00,9.160000000000000364e-01,4.299999999999997574e-02,4.079770413836462239e+01,4.859410520361139646e-08,1.119275976386227951e-04,4.100000000000014744e-02,9.238850723481347726e-01,9.538901272747140059e-01,8.400000000000013012e-02
0.000000000000000000e+00,9.160000000000000364e-01,4.399999999999997663e-02,4.126952167443864994e+01,5.041461902437337912e-08,1.131913973492480762e-04,4.100000000000014744e-02,9.246560337501285032e-01,9.554764979650944845e-01,8.500000000000013101e-02
0.000000000000000000e+00,9.160000000000000364e-01,4.499999999999997058e-02,4.177033333476574484e+01,5.238573103030633625e-08,1.142139764181645693e-04,4.100000000000014744e-02,9.250159916421710760e-01,9.573539323802398027e-01,8.600000000000011802e-02
0.000000000000000000e+00,9.160000000000000364e-01,4.599999999999997147e-02,4.215223607534096573e+01,5.391641942340160379e-08,1.162392925590888080e-04,4.100000000000014744e-02,9.265505300033918257e-01,9.562683316692247582e-01,8.700000000000011890e-02
0.000000000000000000e+00,9.160000000000000364e-01,4.699999999999997236e-02,4.247602876881285283e+01,5.523444020422048212e-08,1.187806970175295479e-04,4.100000000000014744e-02,9.284829810106665082e-01,9.531312374109455199e-01,8.800000000000011979e-02
0.000000000000000000e+00,9.160000000000000364e-01,4.799999999999996630e-02,4.283898299970419288e+01,5.673427004682400486e-08,1.209503970436375908e-04,4.100000000000014744e-02,9.299386614275956253e-01,9.519287971051982877e-01,8.900000000000010680e-02
0.000000000000000000e+00,9.160000000000000364e-01,4.899999999999996719e-02,4.323688393103110172e+01,5.840478632736850364e-08,1.227908001681744853e-04,4.100000000000014744e-02,9.309612547242891445e-01,9.519721001660701454e-01,9.000000000000010769e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.000000000000000021e-02,4.243409899677060082e+01,6.265266593689582507e-08,9.786083750731695776e-05,5.000000000000004441e-02,9.274103530408051022e-01,9.467603338807567548e-01,6.000000000000004635e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.099999999999999936e-02,4.302988512207488014e+01,6.544318666846382920e-08,9.856620628924784124e-05,5.000000000000004441e-02,9.318631378628823292e-01,9.526506824657965389e-01,6.100000000000004030e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.199999999999999852e-02,4.328553624572032277e+01,6.666088895042417887e-08,1.008388576421255842e-04,5.000000000000004441e-02,9.377722574701524705e-01,9.554738816707213367e-01,6.200000000000004119e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.299999999999999767e-02,4.477806498492873999e+01,7.522307150657053313e-08,9.401458286192658183e-05,4.899999999999993250e-02,9.221248173974782025e-01,9.401761299274767891e-01,6.199999999999993017e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.399999999999999682e-02,4.377865054004163881e+01,7.033094267552378145e-08,8.562643599259055129e-05,4.700000000000015277e-02,9.171015211070295825e-01,9.222374471284486841e-01,6.100000000000015132e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.499999999999999598e-02,4.375766435382702468e+01,7.023284404983888348e-08,8.834390854415310980e-05,4.700000000000015277e-02,9.253847970764845776e-01,9.274219074675470464e-01,6.200000000000015221e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.599999999999999339e-02,4.421681287595983889e+01,7.240196908271703766e-08,8.918050978642849441e-05,4.700000000000015277e-02,9.304319614122213977e-01,9.348997011110539157e-01,6.300000000000013922e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.699999999999999428e-02,4.462131790723262270e+01,7.434152082752570975e-08,9.028911149300826889e-05,4.700000000000015277e-02,9.352063693011127832e-01,9.411396808437699768e-01,6.400000000000014011e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.799999999999999517e-02,4.474586607125399240e+01,7.494548726589295303e-08,9.264021887901501776e-05,4.700000000000015277e-02,9.407333547242746619e-01,9.438619892803877809e-01,6.500000000000014100e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.899999999999999259e-02,4.468848388509135816e+01,7.466539276614947312e-08,9.591025544588897779e-05,4.700000000000015277e-02,9.461062553662291652e-01,9.425876130295847144e-01,6.600000000000014189e-02
0.000000000000000000e+00,9.170000000000000373e-01,1.999999999999999001e-02,4.479991051433583493e+01,7.521280348980891164e-08,9.845493491405208925e-05,4.700000000000015277e-02,9.504746185285751769e-01,9.442808451810064119e-01,6.700000000000014277e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.099999999999999090e-02,4.561852699831862168e+01,7.929703086014249098e-08,9.778703789359557345e-05,4.700000000000015277e-02,9.499286304614160681e-01,9.482256418129562103e-01,6.800000000000014366e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.199999999999999178e-02,4.626982792043592241e+01,8.261343358631466659e-08,9.790976079688553345e-05,4.700000000000015277e-02,9.507937747366550507e-01,9.526186013749802228e-01,6.900000000000014455e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.299999999999998920e-02,4.646533313970276424e+01,8.362283883186458737e-08,1.002009006491760303e-04,4.700000000000015277e-02,9.541637060608202381e-01,9.531602626151115532e-01,7.000000000000014544e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.399999999999998662e-02,4.322595011435728907e+01,6.486940217655272765e-08,9.875826266161562121e-05,4.600000000000004086e-02,9.182664762850439866e-01,9.564939532684461065e-01,7.000000000000003442e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.499999999999998751e-02,4.354269042886540575e+01,6.632667005651527203e-08,1.008977804707572156e-04,4.600000000000004086e-02,9.228470578692176129e-01,9.568033224122599600e-01,7.100000000000003531e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.599999999999998840e-02,4.174509475651036183e+01,5.697547963520357569e-08,9.838498635269572615e-05,4.499999999999992895e-02,9.177808150519524144e-01,9.588692430098376684e-01,7.099999999999992428e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.699999999999998929e-02,4.210120280425168460e+01,5.850187388275432435e-08,1.004422235185151776e-04,4.499999999999992895e-02,9.218501308208257861e-01,9.589089958446764816e-01,7.199999999999992517e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.799999999999998324e-02,4.247222852884324595e+01,6.011694546451214756e-08,1.023983219147902798e-04,4.499999999999992895e-02,9.254364968872281771e-01,9.592277358630252326e-01,7.299999999999991218e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.899999999999998412e-02,4.057518009444456197e+01,5.076107864708228233e-08,9.999857400661731673e-05,4.400000000000003908e-02,9.187380314000287429e-01,9.608099391623353691e-01,7.300000000000002320e-02
0.000000000000000000e+00,9.170000000000000373e-01,2.999999999999998501e-02,4.097718504981480692e+01,5.237829780728132008e-08,1.018910955352184664e-04,4.400000000000003908e-02,9.219515166768549319e-01,9.609002002432482925e-01,7.400000000000002409e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.099999999999998590e-02,4.148128805548122244e+01,5.444486502979112364e-08,1.031062890831029402e-04,4.400000000000003908e-02,9.239405365370813028e-01,9.627299016499585305e-01,7.500000000000002498e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.199999999999997985e-02,4.194109610619367601e+01,5.636656744350318419e-08,1.045950101475025186e-04,4.400000000000003908e-02,9.261471377357261003e-01,9.636773534285290044e-01,7.600000000000001199e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.299999999999998074e-02,4.213893144193039575e+01,5.720571416483218572e-08,1.078940964052014969e-04,4.400000000000003908e-02,9.300796302698608464e-01,9.567788179909979540e-01,7.700000000000001288e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.399999999999998163e-02,4.251801447318327121e+01,5.883565816750061484e-08,1.098739644545052284e-04,4.400000000000003908e-02,9.324677713463428441e-01,9.568363149539360624e-01,7.800000000000001377e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.499999999999998251e-02,4.302050774775103292e+01,6.103431335488123474e-08,1.109855072734845522e-04,4.400000000000003908e-02,9.335695174132263574e-01,9.589730742632532889e-01,7.900000000000001465e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.599999999999997646e-02,4.342709931448560923e+01,6.284478451108583856e-08,1.127641861821836904e-04,4.400000000000003908e-02,9.354008757229177462e-01,9.593128987013035402e-01,8.000000000000001554e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.699999999999997735e-02,4.370028588790317770e+01,6.407879824987344498e-08,1.155327992848220080e-04,4.400000000000003908e-02,9.380435112668639164e-01,9.558540444854903839e-01,8.100000000000001643e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.799999999999997824e-02,4.417625829341737642e+01,6.626144881890769213e-08,1.167726839969084556e-04,4.400000000000003908e-02,9.389175588598072109e-01,9.576776753922700003e-01,8.200000000000001732e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.899999999999997913e-02,4.096214136930963434e+01,5.019763277652873621e-08,1.087467517846580235e-04,4.200000000000003730e-02,9.181763664174704687e-01,9.577110781139391849e-01,8.100000000000001643e-02
0.000000000000000000e+00,9.170000000000000373e-01,3.999999999999997308e-02,3.956456990607275515e+01,4.401364966749370321e-08,1.064599419540336313e-04,4.100000000000014744e-02,9.188795103541117504e-01,9.554800170382816704e-01,8.100000000000012745e-02
0.000000000000000000e+00,9.170000000000000373e-01,4.099999999999997397e-02,4.005921919434981504e+01,4.582102169421215683e-08,1.076039890389476303e-04,4.100000000000014744e-02,9.198012439933745954e-01,9.573331548270077596e-01,8.200000000000012834e-02
0.000000000000000000e+00,9.170000000000000373e-01,4.199999999999997485e-02,4.048028022356876221e+01,4.739058612233118264e-08,1.093300226831546152e-04,4.100000000000014744e-02,9.214238019315841299e-01,9.574236967275686627e-01,8.300000000000012923e-02
0.000000000000000000e+00,9.170000000000000373e-01,4.299999999999997574e-02,4.079770413836462239e+01,4.859410520361139646e-08,1.119275976386227951e-04,4.100000000000014744e-02,9.238850723481347726e-01,9.538901272747140059e-01,8.400000000000013012e-02
0.000000000000000000e+00,9.170000000000000373e-01,4.399999999999997663e-02,4.126952167443864994e+01,5.041461902437337912e-08,1.131913973492480762e-04,4.100000000000014744e-02,9.246560337501285032e-01,9.554764979650944845e-01,8.500000000000013101e-02
0.000000000000000000e+00,9.170000000000000373e-01,4.499999999999997058e-02,4.177033333476574484e+01,5.238573103030633625e-08,1.142139764181645693e-04,4.100000000000014744e-02,9.250159916421710760e-01,9.573539323802398027e-01,8.600000000000011802e-02
0.000000000000000000e+00,9.170000000000000373e-01,4.599999999999997147e-02,4.215223607534096573e+01,5.391641942340160379e-08,1.162392925590888080e-04,4.100000000000014744e-02,9.265505300033918257e-01,9.562683316692247582e-01,8.700000000000011890e-02
0.000000000000000000e+00,9.170000000000000373e-01,4.699999999999997236e-02,4.247602876881285283e+01,5.523444020422048212e-08,1.187806970175295479e-04,4.100000000000014744e-02,9.284829810106665082e-01,9.531312374109455199e-01,8.800000000000011979e-02
0.000000000000000000e+00,9.170000000000000373e-01,4.799999999999996630e-02,4.283898299970419288e+01,5.673427004682400486e-08,1.209503970436375908e-04,4.100000000000014744e-02,9.299386614275956253e-01,9.519287971051982877e-01,8.900000000000010680e-02
0.000000000000000000e+00,9.170000000000000373e-01,4.899999999999996719e-02,4.323688393103110172e+01,5.840478632736850364e-08,1.227908001681744853e-04,4.100000000000014744e-02,9.309612547242891445e-01,9.519721001660701454e-01,9.000000000000010769e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.000000000000000021e-02,4.243409899677060082e+01,6.265266593689582507e-08,9.786083750731695776e-05,5.000000000000004441e-02,9.274103530408051022e-01,9.467603338807567548e-01,6.000000000000004635e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.099999999999999936e-02,4.302988512207488014e+01,6.544318666846382920e-08,9.856620628924784124e-05,5.000000000000004441e-02,9.318631378628823292e-01,9.526506824657965389e-01,6.100000000000004030e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.199999999999999852e-02,4.328553624572032277e+01,6.666088895042417887e-08,1.008388576421255842e-04,5.000000000000004441e-02,9.377722574701524705e-01,9.554738816707213367e-01,6.200000000000004119e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.299999999999999767e-02,4.477806498492873999e+01,7.522307150657053313e-08,9.401458286192658183e-05,4.899999999999993250e-02,9.221248173974782025e-01,9.401761299274767891e-01,6.199999999999993017e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.399999999999999682e-02,4.472366824800429441e+01,7.524813135146548072e-08,9.053214957155848741e-05,4.800000000000004263e-02,9.224670238544985246e-01,9.320670773290060662e-01,6.200000000000004119e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.499999999999999598e-02,4.375766435382702468e+01,7.023284404983888348e-08,8.834390854415310980e-05,4.700000000000015277e-02,9.253847970764845776e-01,9.274219074675470464e-01,6.200000000000015221e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.599999999999999339e-02,4.421681287595983889e+01,7.240196908271703766e-08,8.918050978642849441e-05,4.700000000000015277e-02,9.304319614122213977e-01,9.348997011110539157e-01,6.300000000000013922e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.699999999999999428e-02,4.462131790723262270e+01,7.434152082752570975e-08,9.028911149300826889e-05,4.700000000000015277e-02,9.352063693011127832e-01,9.411396808437699768e-01,6.400000000000014011e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.799999999999999517e-02,4.474586607125399240e+01,7.494548726589295303e-08,9.264021887901501776e-05,4.700000000000015277e-02,9.407333547242746619e-01,9.438619892803877809e-01,6.500000000000014100e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.899999999999999259e-02,4.468848388509135816e+01,7.466539276614947312e-08,9.591025544588897779e-05,4.700000000000015277e-02,9.461062553662291652e-01,9.425876130295847144e-01,6.600000000000014189e-02
0.000000000000000000e+00,9.180000000000000382e-01,1.999999999999999001e-02,4.479991051433583493e+01,7.521280348980891164e-08,9.845493491405208925e-05,4.700000000000015277e-02,9.504746185285751769e-01,9.442808451810064119e-01,6.700000000000014277e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.099999999999999090e-02,4.561852699831862168e+01,7.929703086014249098e-08,9.778703789359557345e-05,4.700000000000015277e-02,9.499286304614160681e-01,9.482256418129562103e-01,6.800000000000014366e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.199999999999999178e-02,4.626982792043592241e+01,8.261343358631466659e-08,9.790976079688553345e-05,4.700000000000015277e-02,9.507937747366550507e-01,9.526186013749802228e-01,6.900000000000014455e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.299999999999998920e-02,4.646533313970276424e+01,8.362283883186458737e-08,1.002009006491760303e-04,4.700000000000015277e-02,9.541637060608202381e-01,9.531602626151115532e-01,7.000000000000014544e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.399999999999998662e-02,4.322595011435728907e+01,6.486940217655272765e-08,9.875826266161562121e-05,4.600000000000004086e-02,9.182664762850439866e-01,9.564939532684461065e-01,7.000000000000003442e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.499999999999998751e-02,4.354269042886540575e+01,6.632667005651527203e-08,1.008977804707572156e-04,4.600000000000004086e-02,9.228470578692176129e-01,9.568033224122599600e-01,7.100000000000003531e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.599999999999998840e-02,4.387935286207123653e+01,6.789681017294376074e-08,1.029234747207490426e-04,4.600000000000004086e-02,9.268736519215923231e-01,9.573826991107838857e-01,7.200000000000003619e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.699999999999998929e-02,4.210120280425168460e+01,5.850187388275432435e-08,1.004422235185151776e-04,4.499999999999992895e-02,9.218501308208257861e-01,9.589089958446764816e-01,7.199999999999992517e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.799999999999998324e-02,4.247222852884324595e+01,6.011694546451214756e-08,1.023983219147902798e-04,4.499999999999992895e-02,9.254364968872281771e-01,9.592277358630252326e-01,7.299999999999991218e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.899999999999998412e-02,4.057518009444456197e+01,5.076107864708228233e-08,9.999857400661731673e-05,4.400000000000003908e-02,9.187380314000287429e-01,9.608099391623353691e-01,7.300000000000002320e-02
0.000000000000000000e+00,9.180000000000000382e-01,2.999999999999998501e-02,4.097718504981480692e+01,5.237829780728132008e-08,1.018910955352184664e-04,4.400000000000003908e-02,9.219515166768549319e-01,9.609002002432482925e-01,7.400000000000002409e-02
0.000000000000000000e+00,9.180000000000000382e-01,3.099999999999998590e-02,4.148128805548122244e+01,5.444486502979112364e-08,1.031062890831029402e-04,4.400000000000003908e-02,9.239405365370813028e-01,9.627299016499585305e-01,7.500000000000002498e-02
0.000000000000000000e+00,9.180000000000000382e-01,3.199999999999997985e-02,4.194109610619367601e+01,5.636656744350318419e-08,1.045950101475025186e-04,4.400000000000003908e-02,9.261471377357261003e-01,9.636773534285290044e-01,7.600000000000001199e-02
