Overpotential / V,Current / A,Tafel
4.110000000000000320e-01,8.548999999999999308e-03,-2.068084682918753803e+00
4.119999999999999218e-01,8.718999999999999320e-03,-2.059533322336470906e+00
4.130000000000000338e-01,8.884000000000001271e-03,-2.051391450123563498e+00
4.140000000000001457e-01,9.060999999999999610e-03,-2.042823869595153941e+00
4.150000000000000355e-01,9.236000000000001153e-03,-2.034516075754861042e+00
4.159999999999999254e-01,9.419000000000000289e-03,-2.025995203102585407e+00
4.170000000000000373e-01,9.589999999999999566e-03,-2.018181392829336396e+00
4.180000000000001492e-01,9.771000000000000171e-03,-2.010060986715464626e+00
4.190000000000000391e-01,9.944000000000001449e-03,-2.002438884366411376e+00
4.199999999999999289e-01,1.013000000000000185e-02,-1.994390554639719593e+00
4.210000000000000409e-01,1.031000000000000145e-02,-1.986741334716483287e+00
4.220000000000001528e-01,1.050000000000000065e-02,-1.978810700930061950e+00
4.230000000000000426e-01,1.068999999999999985e-02,-1.971022294791221929e+00
4.239999999999999325e-01,1.086999999999999945e-02,-1.963770455913705471e+00
4.250000000000000444e-01,1.105000000000000079e-02,-1.956637721978870426e+00
4.260000000000001563e-01,1.124999999999999958e-02,-1.948847477552618779e+00
4.270000000000000462e-01,1.144000000000000052e-02,-1.941573975542994601e+00
4.279999999999999361e-01,1.163000000000000145e-02,-1.934420285271551521e+00
4.290000000000000480e-01,1.182000000000000065e-02,-1.927382523454763463e+00
4.300000000000001599e-01,1.201999999999999943e-02,-1.920095532333279342e+00
4.310000000000000497e-01,1.221000000000000037e-02,-1.913284336055117496e+00
4.319999999999999396e-01,1.240000000000000130e-02,-1.906578314837764854e+00
4.330000000000000515e-01,1.260000000000000009e-02,-1.899629454882437063e+00
4.340000000000001634e-01,1.278999999999999929e-02,-1.893129455521346038e+00
4.350000000000000533e-01,1.300000000000000114e-02,-1.886056647693163280e+00
4.359999999999999432e-01,1.321000000000000126e-02,-1.879097182385472742e+00
4.370000000000000551e-01,1.341000000000000004e-02,-1.872571222148400993e+00
4.380000000000001670e-01,1.359999999999999924e-02,-1.866461091629782576e+00
4.390000000000000568e-01,1.380000000000000150e-02,-1.860120913598763526e+00
4.399999999999999467e-01,1.400999999999999988e-02,-1.853561864714225349e+00
4.410000000000000586e-01,1.418999999999999949e-02,-1.848017604542526060e+00
4.420000000000001705e-01,1.442000000000000053e-02,-1.841034739616589810e+00
4.430000000000000604e-01,1.464000000000000024e-02,-1.834458923277626941e+00
4.439999999999999503e-01,1.485999999999999995e-02,-1.827981190575443504e+00
4.450000000000000622e-01,1.506000000000000047e-02,-1.822175028135318176e+00
4.460000000000001741e-01,1.528000000000000018e-02,-1.815876645760328811e+00
4.470000000000000639e-01,1.549000000000000030e-02,-1.809948582240793913e+00
4.479999999999999538e-01,1.569999999999999868e-02,-1.804100347590766207e+00
4.490000000000000657e-01,1.592000000000000012e-02,-1.798056936598349864e+00
4.500000000000001776e-01,1.612000000000000238e-02,-1.792634962530928133e+00
4.510000000000000675e-01,1.637000000000000260e-02,-1.785951320588058389e+00
4.519999999999999574e-01,1.659000000000000058e-02,-1.780153613975639315e+00
4.530000000000000693e-01,1.680999999999999855e-02,-1.774432286560529093e+00
4.540000000000001812e-01,1.703000000000000000e-02,-1.768785352037399061e+00
4.550000000000000711e-01,1.723000000000000226e-02,-1.763714722551971370e+00
4.559999999999999609e-01,1.746999999999999942e-02,-1.757707095017069010e+00
4.570000000000000728e-01,1.770000000000000046e-02,-1.752026733638193390e+00
4.580000000000001847e-01,1.792000000000000190e-02,-1.746661994673893492e+00
4.590000000000000746e-01,1.815999999999999906e-02,-1.740884155814933720e+00
4.599999999999999645e-01,1.835000000000000173e-02,-1.736363931411891715e+00
4.610000000000000764e-01,1.860000000000000195e-02,-1.730487055782083727e+00
4.620000000000001883e-01,1.883999999999999911e-02,-1.724919101543141542e+00
4.630000000000000782e-01,1.907000000000000015e-02,-1.719649306953994428e+00
4.639999999999999680e-01,1.928000000000000200e-02,-1.714892970433187891e+00
4.650000000000000799e-01,1.951999999999999916e-02,-1.709520186669327035e+00
4.660000000000001918e-01,1.976000000000000326e-02,-1.704213059748390657e+00
4.670000000000000817e-01,2.000000000000000042e-02,-1.698970004336018746e+00
4.679999999999999716e-01,2.021999999999999839e-02,-1.694218848745017825e+00
4.690000000000000835e-01,2.046000000000000249e-02,-1.689094370623858588e+00
4.700000000000001954e-01,2.069000000000000006e-02,-1.684239509334265472e+00
4.710000000000000853e-01,2.093000000000000069e-02,-1.679230771661313515e+00
4.719999999999999751e-01,2.117000000000000132e-02,-1.674279141980588026e+00
4.730000000000000870e-01,2.138999999999999929e-02,-1.669789215428471918e+00
4.740000000000001990e-01,2.163999999999999951e-02,-1.664742743565468253e+00
4.750000000000000888e-01,2.188000000000000014e-02,-1.659952682338606822e+00
4.759999999999999787e-01,2.212000000000000077e-02,-1.655214877367339410e+00
4.770000000000000906e-01,2.236000000000000140e-02,-1.650528200785614352e+00
4.780000000000002025e-01,2.258999999999999897e-02,-1.646083769079637049e+00
4.790000000000000924e-01,2.282999999999999960e-02,-1.641494088509764637e+00
4.799999999999999822e-01,2.306000000000000064e-02,-1.637140697041319815e+00
4.810000000000000941e-01,2.331000000000000086e-02,-1.632457726479423332e+00
4.820000000000002061e-01,2.355999999999999761e-02,-1.627824713884935992e+00
4.830000000000000959e-01,2.378999999999999865e-02,-1.623605557962733759e+00
4.839999999999999858e-01,2.403999999999999887e-02,-1.619065536669298089e+00
4.850000000000000977e-01,2.428999999999999909e-02,-1.614572485194869511e+00
4.860000000000002096e-01,2.453999999999999931e-02,-1.610125441609014496e+00
4.870000000000000995e-01,2.477000000000000035e-02,-1.606073993414163015e+00
4.879999999999999893e-01,2.503000000000000017e-02,-1.601539150391776856e+00
4.890000000000001013e-01,2.527000000000000079e-02,-1.597394758080085131e+00
4.900000000000002132e-01,2.552000000000000102e-02,-1.593119329950875240e+00
4.910000000000001030e-01,2.576000000000000165e-02,-1.589054141312225443e+00
4.919999999999999929e-01,2.602000000000000146e-02,-1.584692707774432607e+00
4.930000000000001048e-01,2.626000000000000209e-02,-1.580705278246539391e+00
4.940000000000002167e-01,2.651999999999999844e-02,-1.576426480267264507e+00
4.950000000000001066e-01,2.678000000000000172e-02,-1.572189427324009792e+00
4.959999999999999964e-01,2.701999999999999888e-02,-1.568314655313988171e+00
4.970000000000001084e-01,2.723000000000000073e-02,-1.564952358660035348e+00
4.980000000000002203e-01,2.748000000000000095e-02,-1.560983271612487178e+00
