Reference electrode potential (V vs. RHE),0.929,,,,
Working area (cm²),2,,,,
Solution resistance (ohm),2.3,Compensation level (%),90,,
,,,,,
File,Point,Original Potential,Original Current,"Potential (V vs. RHE, iR-corrected)",Current density
,,V,mA,"V vs. RHE, iR-corrected",mA/cm²
Ni_foil_LSV 2.3 ohm.txt,111,0.11,-0.00742,1.039015359,-0.00371
Ni_foil_LSV 2.3 ohm.txt,112,0.111,-0.007342,1.040015198,-0.003671
Ni_foil_LSV 2.3 ohm.txt,113,0.112,-0.007186,1.041014875,-0.003593
Ni_foil_LSV 2.3 ohm.txt,114,0.113,-0.007342,1.042015198,-0.003671
Ni_foil_LSV 2.3 ohm.txt,115,0.114,-0.007108,1.043014714,-0.003554
Ni_foil_LSV 2.3 ohm.txt,116,0.115,-0.007264,1.044015036,-0.003632
Ni_foil_LSV 2.3 ohm.txt,117,0.116,-0.007186,1.045014875,-0.003593
Ni_foil_LSV 2.3 ohm.txt,118,0.117,-0.007108,1.046014714,-0.003554
Ni_foil_LSV 2.3 ohm.txt,119,0.118,-0.006874,1.047014229,-0.003437
Ni_foil_LSV 2.3 ohm.txt,120,0.119,-0.00703,1.048014552,-0.003515
Ni_foil_LSV 2.3 ohm.txt,121,0.12,-0.006717,1.049013904,-0.0033585
Ni_foil_LSV 2.3 ohm.txt,122,0.121,-0.006952,1.050014391,-0.003476
Ni_foil_LSV 2.3 ohm.txt,123,0.122,-0.00703,1.051014552,-0.003515
Ni_foil_LSV 2.3 ohm.txt,124,0.123,-0.007264,1.052015036,-0.003632
Ni_foil_LSV 2.3 ohm.txt,125,0.124,-0.00703,1.053014552,-0.003515
Ni_foil_LSV 2.3 ohm.txt,126,0.125,-0.006639,1.054013743,-0.0033195
Ni_foil_LSV 2.3 ohm.txt,127,0.126,-0.006796,1.055014068,-0.003398
Ni_foil_LSV 2.3 ohm.txt,128,0.127,-0.007186,1.056014875,-0.003593
Ni_foil_LSV 2.3 ohm.txt,129,0.128,-0.006952,1.057014391,-0.003476
