Overpotential / V,<I>/A,Tafel
-1.09037063,-0.000691027704005,-3.16050454096805
-1.08934792,-0.000689309286575,-3.16158587052525
-1.08834261,-0.000688886935512,-3.16185205140513
-1.08734494,-0.000684813493449,-3.16442769098185
-1.08632881,-0.000689246433822,-3.16162547226699
-1.08534036,-0.000686424367199,-3.16340730797966
-1.08435268,-0.000687279267237,-3.16286675700838
-1.08333432,-0.000683981183295,-3.16495584579942
-1.08235652,-0.000689002453246,-3.16177923175083
-1.08135619,-0.000686619997576,-3.16328355204539
-1.08035009,-0.000689020336433,-3.16176795970289
-1.07934267,-0.000685442216142,-3.16402915103964
-1.07833866,-0.00068828545497,-3.16223140797516
-1.07734957,-0.000685205109073,-3.16417940747868
-1.0763474,-0.000685780944786,-3.16381458642644
-1.07533091,-0.000684400390627,-3.16468975125403
-1.07434931,-0.000687300125206,-3.16285357697519
-1.07336136,-0.000685876021438,-3.16375438002438
-1.07236197,-0.000688771364038,-3.16192491715684
-1.07134563,-0.000687004612069,-3.163040347381
-1.07033447,-0.000693581641824,-3.15890241057219
-1.06934481,-0.000696424294608,-3.15712608702314
-1.06834301,-0.000694750772789,-3.15817096147342
-1.0673542,-0.000690902779086,-3.16058306040746
-1.06633318,-0.000690888947911,-3.16059175463088
-1.06534,-0.000689162375474,-3.16167844069858
-1.06435312,-0.000689865654955,-3.16123547591828
-1.06336179,-0.000687678086537,-3.16261481461062
-1.06236155,-0.000688485753343,-3.16210504205703
-1.0613713,-0.000690110155209,-3.16108158175399
-1.06035556,-0.000689902728561,-3.16121213741775
-1.05936163,-0.000686364043711,-3.16344547578135
-1.05837107,-0.000688841001648,-3.16188101042268
-1.05736013,-0.000688109829884,-3.16234223806432
-1.05637491,-0.000689543972344,-3.16143803356742
-1.05536977,-0.000687148553078,-3.16294936365703
-1.05436801,-0.000690308733533,-3.16095663204249
-1.05335996,-0.000690517797652,-3.16082512328008
-1.05237263,-0.000695718611901,-3.15756637821805
-1.051339,-0.000696126522703,-3.1573118191278
-1.05035766,-0.000696667782962,-3.1569742727225
-1.04934847,-0.000691474916827,-3.16022356925105
-1.04834499,-0.000690138398566,-3.16106380823888
-1.04733032,-0.000686938235329,-3.16308230990051
-1.0463618,-0.000686518425122,-3.16334780246016
-1.04534107,-0.000685243147184,-3.16415529895534
-1.044353097,-0.00068697649544,-3.16305812185628
-1.043365396,-0.000685161393757,-3.1642071158624
-1.04235132,-0.000686429975071,-3.16340375994391
-1.041373215,-0.000687733840335,-3.16257960542488
-1.040364161,-0.000688186745608,-3.16229369609296
-1.039345838,-0.000687668364219,-3.16262095466206
-1.038342714,-0.00068671921889,-3.16322079803899
-1.037363469,-0.000687289963511,-3.16285999804304
-1.036380738,-0.000688651496338,-3.1620005045198
-1.035356708,-0.000687429207412,-3.16277201955371
-1.034375041,-0.000686933417011,-3.16308535613695
-1.033349126,-0.000685693518017,-3.16386995597823
-1.032368846,-0.00068241911009,-3.16594881992636
-1.031334802,-0.000680951173107,-3.16688402760337
-1.030357085,-0.000686501621165,-3.16335843284489
-1.029354907,-0.000689827323098,-3.16125960782942
-1.028331287,-0.000690539183578,-3.16081167301744
-1.027341611,-0.000687819360514,-3.16252560396322
-1.026337072,-0.000688310805639,-3.16221541249968
-1.025350146,-0.000686846976617,-3.16314000910258
-1.024342738,-0.000687545521323,-3.1626985425816
-1.023329258,-0.000685632872775,-3.16390836826925
-1.022345505,-0.000686657190875,-3.16326002752409
-1.021355278,-0.000687270652227,-3.16287220090117
-1.020360678,-0.00068980710781,-3.16127233495154
-1.019340723,-0.000689755970543,-3.16130453156971
-1.018346905,-0.00068699269252,-3.16304788246776
-1.017340347,-0.000686773475191,-3.16318648666317
-1.016352877,-0.000688581532557,-3.16204462905515
-1.015357725,-0.000691696165199,-3.16008463206707
-1.014357999,-0.000693670808234,-3.15884658154138
-1.01334019,-0.000691563532791,-3.16016791581036
-1.012359582,-0.000691221050642,-3.16038304420029
-1.011341035,-0.00069446019442,-3.15835264242342
-1.01033771,-0.000689556911105,-3.16142988444273
-1.009343229,-0.000686893893613,-3.16311034442146
-1.008340902,-0.000686029135767,-3.16365743934556
-1.007361084,-0.000691581983878,-3.16015632888024
-1.006364263,-0.000692046098618,-3.15986497532847
-1.005343247,-0.000691981256284,-3.15990566913087
-1.004359748,-0.000689836994227,-3.16125351922054
-1.003367774,-0.000690671670423,-3.16072835727207
-1.002357054,-0.000689265797674,-3.16161327126669
-1.001360174,-0.000690345174943,-3.16093370623402
-1.000348553,-0.000691159685522,-3.16042160164324
-0.999331273,-0.00069518396148,-3.15790025600874
-0.998348076,-0.000692752553978,-3.15942186442489
-0.997344505,-0.000685785637961,-3.16381161432079
-0.996352527,-0.000685487514017,-3.16400045136752
-0.995354406,-0.000686566526001,-3.16331737470481
-0.994343731,-0.000685796150938,-3.16380495671192
-0.993344754,-0.00068682496843,-3.16315392513881
-0.992354992,-0.000687315746659,-3.16284370612914
-0.991351314,-0.000687801381159,-3.16253695641572
-0.990336429,-0.000685388278147,-3.16406332736391
-0.989357527,-0.000686574918459,-3.16331206600441
-0.988335564,-0.000685901451304,-3.1637382782136
-0.987346761,-0.000685437513515,-3.16403213062269
-0.986385375,-0.000684157186912,-3.16484410651687
-0.985370885,-0.000687227744747,-3.16289931549327
-0.984351515,-0.00068866766803,-3.16199030604607
-0.983368795,-0.000689781826403,-3.16128825212098
-0.982371002,-0.000688182348799,-3.1622964707987
-0.981355022,-0.000691055134836,-3.16048730168565
-0.980356648,-0.00068795408888,-3.1624405437578
-0.979360304,-0.000687964240434,-3.16243413529037
-0.978368997,-0.000685581254255,-3.16394106577086
-0.977363798,-0.000686735431284,-3.16321054512904
-0.976373098,-0.000685632760188,-3.16390843958398
-0.975361151,-0.000687652814374,-3.16263077522153
-0.974380197,-0.000686629286933,-3.16327767646807
-0.973354893,-0.00068808190973,-3.16235985998204
-0.972351342,-0.000687551804163,-3.16269457398575
-0.97134614,-0.000689409324071,-3.16152284717494
-0.970328457,-0.000687734473428,-3.16257920563591
-0.969351677,-0.000688769286291,-3.16192622725059
-0.968349984,-0.000688491338381,-3.16210151904827
-0.96736649,-0.000687866732202,-3.1624956941416
-0.966351656,-0.000686738018636,-3.16320890887938
-0.965348355,-0.00068722624587,-3.16290026271189
-0.96435851,-0.000688609468578,-3.16202700991629
-0.96334728,-0.000689082992781,-3.16172846875127
-0.962346909,-0.000688590763896,-3.16203880680717
-0.961343229,-0.000688399249619,-3.16215961174162
-0.960348761,-0.000689086027788,-3.16172655594214
-0.959360849,-0.000689363170691,-3.16155192254234
-0.958359208,-0.000687509701691,-3.16272116897257
-0.957350817,-0.000687754927479,-3.16256628938717
-0.956361008,-0.00068638461297,-3.16343246084843
-0.955352531,-0.000686740796047,-3.1632071524428
-0.954351437,-0.000686453217296,-3.16338905516822
-0.9533512012,-0.000688503545536,-3.16209381894668
-0.95236266,-0.000686704407963,-3.16323016485558
-0.951366156,-0.000689217447959,-3.16164373665606
-0.9503544557,-0.000688560663688,-3.16205779143562
-0.9493491693,-0.000692190175393,-3.15977456916041
-0.94834295,-0.000691256571492,-3.16036072700848
-0.9473430863,-0.000691208949175,-3.1603906476241
-0.94632798,-0.000688838893134,-3.16188233978247
-0.9453592612,-0.000689446015973,-3.16149973366905
-0.94435969809,-0.000691239968218,-3.16037115844182
-0.9433424637,-0.000697175620676,-3.15665780800949
-0.9423689746,-0.000694578249628,-3.15827882052754
-0.9413782106,-0.000685851104764,-3.16377015746794
-0.9403568829,-0.000683235058768,-3.1654298568407
-0.939358249,-0.000682545782791,-3.16586821235059
-0.9383732362,-0.000683457798704,-3.16528829653995
-0.9373668806,-0.000684225720181,-3.16480060462813
-0.9363826725,-0.000683926868011,-3.16499033470868
-0.9353517626,-0.000682383838144,-3.16597126772554
-0.934340913,-0.00068221455978,-3.1660790161442
-0.933366034,-0.000682388139682,-3.16596853007553
-0.932341457,-0.00068438362889,-3.1647003877455
-0.931351047,-0.000685521015897,-3.16397922658072
-0.930342328,-0.000685517251561,-3.16398161138757
-0.929348098,-0.000684874287151,-3.16438913859084
-0.928375646,-0.000684720414242,-3.1644867238917
-0.927346131,-0.000685526151348,-3.16397597315818
-0.926327057,-0.00068523557767,-3.16416009640031
-0.925364015,-0.000686066039252,-3.16363407802194
-0.924350828,-0.000685182079673,-3.16419400414346
-0.923375018,-0.000685479339626,-3.16400563032975
-0.922355517,-0.000683500181746,-3.1652613656154
-0.921347627,-0.000683699193652,-3.16513493230222
-0.920345343,-0.000682332682596,-3.16600382624163
-0.919363603,-0.000682975761385,-3.16559470903201
-0.91834546,-0.000681841059829,-3.16631684951313
-0.917348306,-0.00068187411164,-3.16629579787545
-0.916355865,-0.000681397303042,-3.16659958969429
-0.915345527,-0.000680958458395,-3.16687938124455
-0.914352236,-0.000680060163347,-3.1674526645674
-0.913330666,-0.000681274119351,-3.16667810898617
-0.9123297,-0.000681816180547,-3.16633269650852
-0.911330729,-0.000682285615071,-3.16603378504625
-0.910321414,-0.000683226461971,-3.16543532138039
-0.909344665,-0.000683033602588,-3.16555793019894
-0.908348616,-0.000683540208196,-3.16523593364315
-0.907334204,-0.000682087759384,-3.16615974416442
-0.906340662,-0.000680799259977,-3.16698092499784
-0.905349493,-0.000679314970349,-3.16792881457394
-0.904343437,-0.000679544792407,-3.16778191133165
-0.903367288,-0.00067948018994,-3.16782320048405
-0.902343586,-0.000680488878516,-3.16717896823955
-0.901335753,-0.000680870970366,-3.16693518201866
-0.900355279,-0.000681595369277,-3.16647336880538
-0.899364408,-0.000681984657077,-3.16622539575679
-0.898370143,-0.000682047721481,-3.16618523758547
-0.897366974,-0.000681842617484,-3.16631585737594
-0.896366354,-0.000682070985505,-3.16617042445052
-0.89535078,-0.000682226124116,-3.16607165440642
-0.894358869,-0.000681478081271,-3.16654810804078
-0.893336054,-0.000681391999056,-3.16660297024865
-0.892341837,-0.000681384855053,-3.16660752360024
-0.891339112,-0.000682668108355,-3.16579038525277
-0.890350423,-0.000682240594178,-3.16606244308871
-0.889339916,-0.000681586208098,-3.16647920610458
-0.888360113,-0.000680888654802,-3.16692390212343
-0.88736251,-0.000680943386008,-3.1668889940582
-0.886346947,-0.000680296427329,-3.16730180979123
-0.885361243,-0.000679861704991,-3.16757942092226
-0.884351209,-0.000680633408604,-3.16708673755551
-0.883368365,-0.000681033981481,-3.16683121760039
-0.88236124,-0.000682130555105,-3.16613249640605
-0.881362483,-0.000681090777188,-3.16679500056232
-0.88036377,-0.00068016881275,-3.16738328531316
-0.879376933,-0.000680686409413,-3.16705292043402
-0.878350094,-0.000683596674422,-3.16520005871277
-0.877347603,-0.00068328106969,-3.16540061124405
-0.87637484,-0.000681048744738,-3.16682180319303
-0.875369765,-0.000679141714203,-3.16803959350342
-0.874364055,-0.000678547458723,-3.16841977167293
-0.873341776,-0.000677212019278,-3.16927534255955
-0.87235409,-0.000676689400441,-3.16961062618534
-0.871359609,-0.00067557359542,-3.17032733303154
-0.870355807,-0.000677000627129,-3.16941092901298
-0.86935094,-0.000676915059901,-3.16946582367919
-0.86834526,-0.000676879781126,-3.16948845838998
-0.867368348,-0.000678876982036,-3.16820891623976
-0.86634928,-0.000679904146948,-3.16755230992009
-0.865350991,-0.000679847774199,-3.16758831997932
-0.864368602,-0.000680252315132,-3.16732997149283
-0.86336492,-0.000680371284002,-3.16725402466363
-0.862348944,-0.000679659002633,-3.16770892614549
-0.861359939,-0.00067856256719,-3.1684101018251
-0.86034128,-0.000678137308676,-3.16868236164481
-0.859349355,-0.00067944230636,-3.16784741471284
-0.858362354,-0.000682253400554,-3.16605429099991
-0.857362628,-0.000685726287533,-3.1638492013997
-0.856375403,-0.000685848786185,-3.16377162564067
-0.855358362,-0.000683000211569,-3.16557916178929
-0.854351744,-0.000679880259214,-3.16756756867889
-0.8533644,-0.000678822116098,-3.16824401676234
-0.852364272,-0.000679411035997,-3.16786740295668
-0.851354532,-0.000679178104356,-3.16801632351563
-0.850365355,-0.000678852063086,-3.16822485780394
-0.849356748,-0.000675135539431,-3.17060902995756
-0.848364427,-0.000674978843373,-3.17070983954005
-0.847347058,-0.000674956576416,-3.17072416676843
-0.846351064,-0.000676388200372,-3.16980397729817
-0.845380045,-0.000676919571779,-3.16946292896241
-0.84435907,-0.000678658193874,-3.1683489030245
-0.8433561,-0.000678072590105,-3.16872381086081
-0.84235653,-0.000677349587075,-3.16918712961352
-0.84135506,-0.000676188606424,-3.16993215124093
-0.84035274,-0.000677555730566,-3.16905497723285
-0.83935785,-0.000679215901497,-3.16799215513827
-0.83835659,-0.000680053115236,-3.16745716559814
-0.83735841,-0.000679092661029,-3.16807096293885
-0.8363521,-0.000679038098979,-3.16810585795505
-0.83535449,-0.000679260062054,-3.16796391954669
-0.83435925,-0.000679149867898,-3.16803437944682
-0.83334773,-0.0006785475631,-3.16841970486787
-0.8323522,-0.00067826497541,-3.16860060867429
-0.83136111,-0.000678996333507,-3.16813257084729
-0.83035124,-0.000679110721375,-3.16805941310997
-0.82934679,-0.000681628534363,-3.1664522374063
-0.8283498,-0.000685467259751,-3.1640132837612
-0.82735557,-0.000682362150194,-3.16598507096394
-0.82638025,-0.000678895782886,-3.168196889035
-0.82536811,-0.000677011717456,-3.16940381464963
-0.82436454,-0.000675721423562,-3.17023231166926
-0.8233466,-0.000675064512632,-3.17065472177448
-0.82236011,-0.00067477868932,-3.17083864163852
-0.8213565,-0.000674586356376,-3.17096244673785
-0.82035413,-0.000674986246835,-3.17070507603473
-0.81934906,-0.000675330878408,-3.17048339241582
-0.81835828,-0.000677049990605,-3.1693792636006
-0.81734062,-0.000677067873172,-3.16936779295977
-0.81635339,-0.000676664586558,-3.16962655185217
-0.81534681,-0.000676302751733,-3.16985884551845
-0.81434221,-0.000677472397892,-3.16910839445708
-0.81332547,-0.000677787766481,-3.16890627409048
-0.8123539,-0.000678850113932,-3.16822610477419
-0.8113418,-0.000678284723174,-3.16858796432386
-0.81033159,-0.000676437929342,-3.16977204855812
-0.80935877,-0.000674902340604,-3.17075906569514
-0.80835519,-0.000674877544175,-3.17077502230026
-0.8073554,-0.000675734800252,-3.17022371439118
-0.80635735,-0.000676646182658,-3.16963836393902
-0.80535056,-0.000678353734245,-3.16854377992452
-0.80432951,-0.00068322791649,-3.16543439681306
-0.80335758,-0.000690233929566,-3.16100369607183
-0.80235376,-0.000690221206044,-3.16101170177266
-0.80135103,-0.000681735535877,-3.16638406754931
-0.80035686,-0.000674957811625,-3.17072337198507
-0.7993569,-0.000673805714826,-3.17146530990726
-0.79836475,-0.000673942027751,-3.17137745971165
-0.7973463,-0.00067420709623,-3.17120668071283
-0.7963616,-0.000673891191129,-3.17141022053723
-0.79535907,-0.000673523589141,-3.17164718916996
-0.79434211,-0.000672939120343,-3.17202422388129
-0.7933438,-0.000672929279299,-3.17203057503894
-0.79235018,-0.000673186174352,-3.17186481198337
-0.79134912,-0.000672775041105,-3.17213012855293
-0.79035131,-0.000673295696232,-3.17179416157376
-0.78935375,-0.000673241151014,-3.17182934618397
-0.78834685,-0.000673605816094,-3.17159417167681
-0.78736446,-0.000673129551251,-3.17190134293997
-0.78635385,-0.000672848775707,-3.17208253348162
-0.7853475,-0.000672421049948,-3.17235869955593
-0.78434623,-0.000672593339795,-3.17224743750414
-0.7833469,-0.000673206882344,-3.17185145278401
-0.78236238,-0.000673600358751,-3.17159769020892
-0.78134479,-0.000673489286116,-3.17166930865334
-0.78034114,-0.000673853097208,-3.17143477115883
-0.77935616,-0.000675670939463,-3.17026475963385
-0.77834164,-0.000680820099596,-3.16696763122169
-0.77735916,-0.00068918718915,-3.161662803965
-0.7763385,-0.000697386109926,-3.15652670686364
-0.77535058,-0.000703851194155,-3.15251914822741
-0.7743512,-0.000700982712968,-3.15429269209774
-0.77333937,-0.000690492149304,-3.16084125485962
-0.77233996,-0.000681243297334,-3.16669775766266
-0.7713533,-0.000677250461515,-3.16925069034307
-0.77034914,-0.000673012236547,-3.17197703946608
-0.76934249,-0.000670754790927,-3.17343621665719
-0.76833241,-0.000669238489052,-3.17441908997158
-0.76732797,-0.000668321951879,-3.1750142736911
-0.76634475,-0.000670860103987,-3.1733680348249
-0.76533946,-0.000673570146715,-3.17161716943621
-0.76432844,-0.00067467523994,-3.17090522782421
-0.76333564,-0.000673372096348,-3.17174488416615
-0.76233099,-0.000672122955115,-3.17255127182186
-0.76134483,-0.000671318811951,-3.17307118267955
-0.7603238,-0.000672066496547,-3.17258775424564
-0.75934333,-0.000672355402537,-3.17240110111366
-0.75832764,-0.000671903151122,-3.17269332213147
-0.75733275,-0.00067191755475,-3.17268401223452
-0.75634567,-0.000671064315916,-3.17323585433369
-0.75534234,-0.000669097671699,-3.17451048135947
-0.75432151,-0.000667393961852,-3.17561772687821
-0.75334675,-0.000668136107425,-3.175135057461
-0.75234168,-0.000670484262415,-3.17361141143876
-0.75134239,-0.000673557830767,-3.1716251104013
-0.75034965,-0.000675667684663,-3.17026685169519
-0.74934692,-0.000676747720551,-3.16957319836345
-0.74835788,-0.000673890592392,-3.17141060639813
-0.7473617,-0.000672203585161,-3.17249917557482
-0.74635725,-0.000670165940498,-3.17381764786678
-0.74537233,-0.000670387098359,-3.17367435232158
-0.74434603,-0.000669334760626,-3.1743566201543
-0.74337383,-0.000670441572037,-3.17363906426664
-0.74236961,-0.0006703386304,-3.17370575228124
-0.74135775,-0.000671454018327,-3.17298372278779
-0.74035858,-0.000671163753227,-3.17317150599132
-0.73936474,-0.000670514700037,-3.17359169644747
-0.73833867,-0.000669331798882,-3.17435854187105
-0.73735585,-0.000669873282658,-3.17400734333962
-0.73632916,-0.000669956084686,-3.1739536641704
-0.73533445,-0.000670833040581,-3.17338555520653
-0.73433893,-0.000671865449459,-3.17271769183914
-0.73334637,-0.000672015499393,-3.17262071024521
-0.73233025,-0.000672107859963,-3.17256102571419
-0.73135572,-0.000671308276623,-3.17307799832452
-0.73036084,-0.000670863553468,-3.17336580174137
-0.72934214,-0.00067099193725,-3.17328269835362
-0.72835087,-0.000671684630353,-3.17283458921685
-0.72735786,-0.000671444016198,-3.17299019218324
-0.72632695,-0.000671580191495,-3.17290212202092
-0.72533647,-0.000671379269342,-3.17303207290227
-0.72435664,-0.000670715932493,-3.17346137710717
-0.72334839,-0.000670107140378,-3.17385575438111
-0.72233915,-0.000669866383904,-3.17401181598633
-0.72135023,-0.000669018281624,-3.17456201451944
-0.72036565,-0.000666688077152,-3.17607731159634
-0.71934942,-0.000666407485803,-3.17626013311288
-0.71833823,-0.000667873190371,-3.17530598954565
-0.71734225,-0.000669986528931,-3.17393392934368
-0.71633758,-0.000669932385631,-3.17396902719366
-0.7153315,-0.000670904033507,-3.17333959711723
-0.71434333,-0.000669374006973,-3.17433115610649
-0.71333872,-0.000669570785706,-3.174203503467
-0.71232917,-0.000668868739365,-3.17465910101042
-0.71134617,-0.000669890706324,-3.17399604731748
-0.71035003,-0.000672005134393,-3.17262740874658
-0.70933435,-0.000673042176567,-3.1719577196148
-0.7083644,-0.00067014003614,-3.17383443525701
-0.70733424,-0.000667896262749,-3.17529098664729
-0.70633609,-0.000668884701061,-3.17464873725227
-0.70533945,-0.000671657247331,-3.17285229475507
-0.70436531,-0.000675448438153,-3.17040779820444
-0.7033649,-0.000674288530317,-3.17115422763252
-0.70235518,-0.000672357098786,-3.17240000545713
-0.70133888,-0.000672980797581,-3.17199732749041
-0.70034908,-0.000672338477715,-3.17241203350022
-0.69935169,-0.000667994606757,-3.17522704390934
-0.69834206,-0.000666069038212,-3.17648075377156
-0.69735362,-0.000665914667839,-3.17658141896916
-0.6963403,-0.000665850749584,-3.17662310700985
-0.69533733,-0.000665195107874,-3.177050953426
-0.69435988,-0.000664499690756,-3.17750521683247
-0.69334672,-0.000664924079,-3.17722793958936
-0.69234017,-0.000665700922617,-3.176720841145
-0.69134799,-0.000666768959827,-3.17602462613508
-0.69032965,-0.000666842263054,-3.17597688330493
-0.68934787,-0.000667215054096,-3.17573416345392
-0.68833945,-0.000666784897033,-3.17601424569112
-0.68734924,-0.000667508069564,-3.17554347970744
-0.6863525,-0.000667916764678,-3.17527765562849
-0.68535001,-0.000668602002854,-3.17483232677581
-0.68434937,-0.000668216626677,-3.17508272237591
-0.68333877,-0.000666628642284,-3.17611603043171
-0.68234343,-0.000664613383029,-3.17743091777137
-0.68134341,-0.000663998660045,-3.17783279704103
-0.68034262,-0.000664289590109,-3.17764255320879
-0.67934865,-0.000664043841815,-3.17780324649105
-0.67835177,-0.000663658510273,-3.17805533215884
-0.67731801,-0.000663071929029,-3.17843935743857
-0.67632926,-0.000663153875205,-3.17838568818828
-0.67536003,-0.000662765544736,-3.17864007738019
-0.67434714,-0.000664000630655,-3.17783150814747
-0.67335582,-0.000664396943249,-3.17757237431418
-0.67236135,-0.000666135615911,-3.17643734553553
-0.67135543,-0.000665787292575,-3.17666449818063
-0.67034704,-0.000664485653379,-3.17751439128317
-0.66936562,-0.000661585468592,-3.17941404242113
-0.668362,-0.000661548564349,-3.17943826870339
-0.66736714,-0.000663233351031,-3.17833364318649
-0.66635675,-0.000663962978456,-3.17785613554255
-0.66534785,-0.000664151784309,-3.17773265624263
-0.66437373,-0.000665164214524,-3.17707112363267
-0.66334907,-0.000667273475547,-3.17569613822803
-0.66234431,-0.000668515128946,-3.1748887599153
-0.66135008,-0.000668537454335,-3.17487425668141
-0.66035173,-0.000666829538359,-3.17598517059831
-0.65934283,-0.00066444910773,-3.17753827744295
-0.65833414,-0.000663250637068,-3.1783223241951
-0.65735198,-0.000664408515587,-3.17756480992218
-0.65633885,-0.000664413798118,-3.1775613569791
-0.65534053,-0.000663254042604,-3.17832009426616
-0.65433631,-0.000662540029113,-3.17878787754522
-0.65335307,-0.000662820091609,-3.17860433558358
-0.65236009,-0.000662591518834,-3.17875412738413
-0.6513522,-0.000661866432125,-3.17922964446345
-0.6503709,-0.000662502235423,-3.17881265198733
-0.64935661,-0.000662457887221,-3.17884172483076
